company_name,company_link,company_location_companiespage,company_phone_x,company_calendar,logo_link,company_name_copg,license_no,start_date,expiry_date,address,phone_no,email,active_company,job_name_jobs_list,job_page_link,jobs_country_jobs_list,posted_date,deadline,job_salary_jobs_list,job_page_full_url,job_name_job_page,company_name_job_page,job_country_job_page,job_time_job_page,job_salary_job_page,job_category,job_overview,job_description_details,company_reg_date,company_phone_y,active_job
NOA GROUP OF COMPANIES LIMITED,https://eemis.mglsd.go.ug/companies/NOAGROUPOFCOMPANIESLIMITED_218886,KISAASI DDUNGU ZONE,+256-782-120964,"19 Jun, 2024 - 18 Jun, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_191_1647951997.jpg,NOA GROUP OF COMPANIES LIMITED,E24060011,19 June 2024,18 June 2026,"(' P.O Box 26078', 'Kampala, Uganda ')", +256-782-120964 , noagroupofcompanies@gmail.com ,True,HOUSEMAID,./jobs?id=6747,Saudi Arabia,"19 Feb, 2025 - 19 Feb, 2027","Deadline : 20 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6747,HOUSEMAID,NOA GROUP OF COMPANIES LIMITED,Saudi Arabia,"Feb 19, 2025 - Feb 19, 2027 ",SAR 900,Domestic Worker,the job is to work as a housemaid for Saudi Employers to clean and arrange homes. they must be trained well in Uganda,the job is to work as a housemaid for Saudi Employers to clean and arrange homes. they must be trained well in Uganda,"19 June, 2024",+256-782-120964,True
NOA GROUP OF COMPANIES LIMITED,https://eemis.mglsd.go.ug/companies/NOAGROUPOFCOMPANIESLIMITED_218886,KISAASI DDUNGU ZONE,+256-782-120964,"19 Jun, 2024 - 18 Jun, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_191_1647951997.jpg,NOA GROUP OF COMPANIES LIMITED,E24060011,19 June 2024,18 June 2026,"(' P.O Box 26078', 'Kampala, Uganda ')", +256-782-120964 , noagroupofcompanies@gmail.com ,True,HOUSEMAID,./jobs?id=6747,Uganda,"Posted : 19 Feb, 2025","Deadline : 20 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6747,HOUSEMAID,NOA GROUP OF COMPANIES LIMITED,Saudi Arabia,"Feb 19, 2025 - Feb 19, 2027 ",SAR 900,Domestic Worker,the job is to work as a housemaid for Saudi Employers to clean and arrange homes. they must be trained well in Uganda,the job is to work as a housemaid for Saudi Employers to clean and arrange homes. they must be trained well in Uganda,"19 June, 2024",+256-782-120964,False
NOA GROUP OF COMPANIES LIMITED,https://eemis.mglsd.go.ug/companies/NOAGROUPOFCOMPANIESLIMITED_218886,KISAASI DDUNGU ZONE,+256-782-120964,"19 Jun, 2024 - 18 Jun, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_191_1647951997.jpg,NOA GROUP OF COMPANIES LIMITED,E24060011,19 June 2024,18 June 2026,"(' P.O Box 26078', 'Kampala, Uganda ')", +256-782-120964 , noagroupofcompanies@gmail.com ,True,Housemaid,./jobs?id=6648,Saudi Arabia,"23 Jan, 2025 - 23 Jan, 2027","Deadline : 21 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6648,Housemaid,NOA GROUP OF COMPANIES LIMITED,Saudi Arabia,"Jan 23, 2025 - Jan 23, 2027 ",SAR 900,Domestic Worker,HOUSE MAIDS NEEDED TO WORK IN SAUDI ARABIA,HOUSE MAIDS NEEDED TO WORK IN SAUDI ARABIA,"19 June, 2024",+256-782-120964,False
NOA GROUP OF COMPANIES LIMITED,https://eemis.mglsd.go.ug/companies/NOAGROUPOFCOMPANIESLIMITED_218886,KISAASI DDUNGU ZONE,+256-782-120964,"19 Jun, 2024 - 18 Jun, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_191_1647951997.jpg,NOA GROUP OF COMPANIES LIMITED,E24060011,19 June 2024,18 June 2026,"(' P.O Box 26078', 'Kampala, Uganda ')", +256-782-120964 , noagroupofcompanies@gmail.com ,True,Housemaid,./jobs?id=6648,Uganda,"Posted : 23 Jan, 2025","Deadline : 21 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6648,Housemaid,NOA GROUP OF COMPANIES LIMITED,Saudi Arabia,"Jan 23, 2025 - Jan 23, 2027 ",SAR 900,Domestic Worker,HOUSE MAIDS NEEDED TO WORK IN SAUDI ARABIA,HOUSE MAIDS NEEDED TO WORK IN SAUDI ARABIA,"19 June, 2024",+256-782-120964,False
NOA GROUP OF COMPANIES LIMITED,https://eemis.mglsd.go.ug/companies/NOAGROUPOFCOMPANIESLIMITED_218886,KISAASI DDUNGU ZONE,+256-782-120964,"19 Jun, 2024 - 18 Jun, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_191_1647951997.jpg,NOA GROUP OF COMPANIES LIMITED,E24060011,19 June 2024,18 June 2026,"(' P.O Box 26078', 'Kampala, Uganda ')", +256-782-120964 , noagroupofcompanies@gmail.com ,True,Housemaids,./jobs?id=6773,Saudi Arabia,"13 Mar, 2025 - 13 Mar, 2027","Deadline : 27 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6773,Housemaids,NOA GROUP OF COMPANIES LIMITED,Saudi Arabia,"Mar 13, 2025 - Mar 13, 2027 ",SAR 900,Domestic Worker,DOMESTIC WORKER,DOMESTIC WORKER						,"19 June, 2024",+256-782-120964,True
NOA GROUP OF COMPANIES LIMITED,https://eemis.mglsd.go.ug/companies/NOAGROUPOFCOMPANIESLIMITED_218886,KISAASI DDUNGU ZONE,+256-782-120964,"19 Jun, 2024 - 18 Jun, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_191_1647951997.jpg,NOA GROUP OF COMPANIES LIMITED,E24060011,19 June 2024,18 June 2026,"(' P.O Box 26078', 'Kampala, Uganda ')", +256-782-120964 , noagroupofcompanies@gmail.com ,True,Security,./jobs?id=6650,Uganda,"03 Feb, 2025 - 03 Feb, 2026","Deadline : 21 Feb, 2025",USD 420,https://eemis.mglsd.go.ug/jobs?id=6650,Security,NOA GROUP OF COMPANIES LIMITED,Uganda,"Feb 03, 2025 - Feb 03, 2026 ",USD 420,Security,"Static Security Guards, ex-Police or Military professionals, guarding duties.","Static Security Guards, ex-Police or Military professionals, guarding duties.						","19 June, 2024",+256-782-120964,False
NOA GROUP OF COMPANIES LIMITED,https://eemis.mglsd.go.ug/companies/NOAGROUPOFCOMPANIESLIMITED_218886,KISAASI DDUNGU ZONE,+256-782-120964,"19 Jun, 2024 - 18 Jun, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_191_1647951997.jpg,NOA GROUP OF COMPANIES LIMITED,E24060011,19 June 2024,18 June 2026,"(' P.O Box 26078', 'Kampala, Uganda ')", +256-782-120964 , noagroupofcompanies@gmail.com ,True,Support worker,./jobs?id=6664,Saudi Arabia,"18 Feb, 2025 - 18 Feb, 2027","Deadline : 26 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6664,Support worker,NOA GROUP OF COMPANIES LIMITED,Saudi Arabia,"Feb 18, 2025 - Feb 18, 2027 ",SAR 900,Domestic Worker,HOUSE MAIDS NEEDED TO WORK IN SAUDI ARABIA,HOUSE MAIDS NEEDED TO WORK IN SAUDI ARABIA,"19 June, 2024",+256-782-120964,False
NODUL RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/NODULRECRUITMENTOFFICE_18354006,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-555-338991,"03 Sep, 2024 - 02 Sep, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1749_1725350937.jpeg,NODUL RECRUITMENT OFFICE,SA24090009,03 September 2024,02 September 2026,"(' P.O Box ', 'Riyadh, Saudi Arabia ')", +966-555-338991 , Nodul.sa@gmail.com ,True,,,,,,,,,,,,,,,,,,False
NOKHBT ALSHRG RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/NOKHBTALSHRGRECRUITMENTOFFICE_20735286,TABOUK 50TH STREET,+966-541-404222,"01 Feb, 2023 - 01 Feb, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1859_1666000759.jpg,NOKHBT ALSHRG RECRUITMENT OFFICE,SA165,01 February 2023,01 February 2025,"(' P.O Box ', 'Tabuk, Saudi Arabia ')", +966-541-404222 , BULAWIKH@HOTMAIL.COM ,False,,,,,,,,,,,,,,,,,,False
NOON FOOD LLC,https://eemis.mglsd.go.ug/companies/NOONFOODLLC_31629696,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+256-758-895229,"31 Jul, 2024 - 31 Jul, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2296_1721210002.png,NOON FOOD LLC,AE24070020,31 July 2024,31 July 2026,"(' P.O Box ', 'Dubayy, United Arab Emirates ')", +256-758-895229 , info.noon16@gmail.com ,True,,,,,,,,,,,,,,,,,,False
OPTIMAL MANPOWER PLACMENT LTD,https://eemis.mglsd.go.ug/companies/OPTIMALMANPOWERPLACMENTLTD_681414,"Ggaba Road, Kampala, Uganda",+256-392-178418,"12 Jan, 2024 - 11 Jan, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_337_1697614121.jpg,OPTIMAL MANPOWER PLACMENT LTD,E24010012,12 January 2024,11 January 2026,"(' P.o.Box 22445 Kampala', 'Kampala, Uganda ')", +256-392-178418 , manpoweroptimal@gmail.com ,True,,,,,,,,,,,,,,,,,,False
OPTIVEN UGANDA LIMITED,https://eemis.mglsd.go.ug/companies/OPTIVENUGANDALIMITED_12789600,KITEBI,+256-771-829429,"14 Oct, 2024 - 13 Oct, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1460_1658168856.jpg,OPTIVEN UGANDA LIMITED,E24100003,14 October 2024,13 October 2026,"(' P.O.BOX 3065 KAMPALA UGANDA', 'Kampala, Uganda ')", +256-771-829429 , optivenugandaltd2022@gmail.com ,True,Housemaid,./jobs?id=6708,Saudi Arabia,"06 Feb, 2025 - 06 Feb, 2027","Deadline : 06 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6708,Housemaid,OPTIVEN UGANDA LIMITED,Saudi Arabia,"Feb 06, 2025 - Feb 06, 2027 ",SAR 900,Domestic Worker,"offering employment to Ugandan maids to wrok as ahousemaid for two years in cleaning , inroning , taking care of babies and elderly people","offering employment to Ugandan maids to wrok as ahousemaid for two years in cleaning , inroning , taking care of babies and elderly people						","14 October, 2024",+256-771-829429,False
OPTIVEN UGANDA LIMITED,https://eemis.mglsd.go.ug/companies/OPTIVENUGANDALIMITED_12789600,KITEBI,+256-771-829429,"14 Oct, 2024 - 13 Oct, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1460_1658168856.jpg,OPTIVEN UGANDA LIMITED,E24100003,14 October 2024,13 October 2026,"(' P.O.BOX 3065 KAMPALA UGANDA', 'Kampala, Uganda ')", +256-771-829429 , optivenugandaltd2022@gmail.com ,True,Housemaid,./jobs?id=6708,Uganda,"Posted : 06 Feb, 2025","Deadline : 06 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6708,Housemaid,OPTIVEN UGANDA LIMITED,Saudi Arabia,"Feb 06, 2025 - Feb 06, 2027 ",SAR 900,Domestic Worker,"offering employment to Ugandan maids to wrok as ahousemaid for two years in cleaning , inroning , taking care of babies and elderly people","offering employment to Ugandan maids to wrok as ahousemaid for two years in cleaning , inroning , taking care of babies and elderly people						","14 October, 2024",+256-771-829429,False
ORONE RECRUITMENT SERVICES LIMITED,https://eemis.mglsd.go.ug/companies/ORONERECRUITMENTSERVICESLIMITED_387096,"STELLA STAGE. KIKAJJO  Rd off Entebbe road, Kampala, Uganda",+256-393-400403,"19 Jun, 2024 - 18 Jun, 2026",https://eemis.mglsd.go.ug/assets/images/brands/logo_2541629817230488.jpeg,ORONE RECRUITMENT SERVICES LIMITED,E24060015,19 June 2024,18 June 2026,"(' P.O BOX 27878, KAMPALA', 'Kampala, Uganda ')", +256-393-400403 , oronerecruitmentservicesltd@gmail.com ,True,House Maid,./jobs?id=6699,Saudi Arabia,"04 Feb, 2025 - 04 Feb, 2027","Deadline : 03 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6699,House Maid,ORONE RECRUITMENT SERVICES LIMITED,Saudi Arabia,"Feb 04, 2025 - Feb 04, 2027 ",SAR 900,Domestic Worker,Work as a domestic worker in Saudi Arabia,Work as a domestic worker in Saudi Arabia,"22 October, 2024",+256-393-400403,False
ORONE RECRUITMENT SERVICES LIMITED,https://eemis.mglsd.go.ug/companies/ORONERECRUITMENTSERVICESLIMITED_387096,"STELLA STAGE. KIKAJJO  Rd off Entebbe road, Kampala, Uganda",+256-393-400403,"19 Jun, 2024 - 18 Jun, 2026",https://eemis.mglsd.go.ug/assets/images/brands/logo_2541629817230488.jpeg,ORONE RECRUITMENT SERVICES LIMITED,E24060015,19 June 2024,18 June 2026,"(' P.O BOX 27878, KAMPALA', 'Kampala, Uganda ')", +256-393-400403 , oronerecruitmentservicesltd@gmail.com ,True,House Maid,./jobs?id=6699,Uganda,"Posted : 04 Feb, 2025","Deadline : 03 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6699,House Maid,ORONE RECRUITMENT SERVICES LIMITED,Saudi Arabia,"Feb 04, 2025 - Feb 04, 2027 ",SAR 900,Domestic Worker,Work as a domestic worker in Saudi Arabia,Work as a domestic worker in Saudi Arabia,"22 October, 2024",+256-393-400403,False
OSITE LOGISTICS LIMITED,https://eemis.mglsd.go.ug/companies/OSITELOGISTICSLIMITED_830304,"Plot 53 Semawata Rd-KABULETA CLOSE, Ntinda Kampala, Uganda",+256-774-920307,"15 Apr, 2024 - 14 Apr, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_372_1632815273.png,OSITE LOGISTICS LIMITED,E24040008,15 April 2024,14 April 2026,"(' 99 ntinda, Kampala', 'Kampala, Uganda ')", +256-774-920307 , ositelog2019@gmail.com ,True,,,,,,,,,,,,,,,,,,False
OZAZ RECRUITMENT SERVICES UGANDA LIMITED,https://eemis.mglsd.go.ug/companies/OZAZRECRUITMENTSERVICESUGANDALIMITED_8269656,MENGO,+256-700-265062,"21 Feb, 2023 - 20 Feb, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1174_1669291804.png,OZAZ RECRUITMENT SERVICES UGANDA LIMITED,E23020010,21 February 2023,20 February 2025,"(' P.O.BOX 26866 KAMPALA, UGANDA', 'Kampala, Uganda ')", +256-700-265062 , ozazrecruitment@gmail.com ,False,HOUSE MAIDS,./jobs?id=6631,Saudi Arabia,"17 Jan, 2025 - 17 Jan, 2027","Deadline : 14 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6631,HOUSE MAIDS,OZAZ RECRUITMENT SERVICES UGANDA LIMITED,Saudi Arabia,"Jan 17, 2025 - Jan 17, 2027 ",SAR 900,Domestic Worker,"The job carried out by the migrant workers in the kingdom of Saudi Arabia assigned in this category is basically house cores, taking care of children, taking care of elderly people or handicapped if available for the period of two years on a salary of 900 Saudi riyals .","The job carried out by the migrant workers in the kingdom of Saudi Arabia assigned in this category is basically house cores, taking care of children, taking care of elderly people or handicapped if available for the period of two years on a salary of 900 Saudi riyals .						","21 February, 2023",+256-700-265062,False
OZAZ RECRUITMENT SERVICES UGANDA LIMITED,https://eemis.mglsd.go.ug/companies/OZAZRECRUITMENTSERVICESUGANDALIMITED_8269656,MENGO,+256-700-265062,"21 Feb, 2023 - 20 Feb, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1174_1669291804.png,OZAZ RECRUITMENT SERVICES UGANDA LIMITED,E23020010,21 February 2023,20 February 2025,"(' P.O.BOX 26866 KAMPALA, UGANDA', 'Kampala, Uganda ')", +256-700-265062 , ozazrecruitment@gmail.com ,False,HOUSE MAIDS,./jobs?id=6631,Uganda,"Posted : 17 Jan, 2025","Deadline : 14 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6631,HOUSE MAIDS,OZAZ RECRUITMENT SERVICES UGANDA LIMITED,Saudi Arabia,"Jan 17, 2025 - Jan 17, 2027 ",SAR 900,Domestic Worker,"The job carried out by the migrant workers in the kingdom of Saudi Arabia assigned in this category is basically house cores, taking care of children, taking care of elderly people or handicapped if available for the period of two years on a salary of 900 Saudi riyals .","The job carried out by the migrant workers in the kingdom of Saudi Arabia assigned in this category is basically house cores, taking care of children, taking care of elderly people or handicapped if available for the period of two years on a salary of 900 Saudi riyals .						","21 February, 2023",+256-700-265062,False
OZAZ RECRUITMENT SERVICES UGANDA LIMITED,https://eemis.mglsd.go.ug/companies/OZAZRECRUITMENTSERVICESUGANDALIMITED_8269656,MUTESA 1 ROAD,+256-753-520685,"21 Feb, 2023 - 31 Mar, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1174_1669291804.png,OZAZ RECRUITMENT SERVICES UGANDA LIMITED,E23020010,21 February 2023,31 March 2025,"(' P.O.BOX 26866 KAMPALA, UGANDA', 'Kampala, Uganda ')", +256-753-520685 , ozazrecruitment@gmail.com ,True,HOUSE MAIDS,./jobs?id=6631,Saudi Arabia,"17 Jan, 2025 - 17 Jan, 2027","Deadline : 14 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6631,HOUSE MAIDS,OZAZ RECRUITMENT SERVICES UGANDA LIMITED,Saudi Arabia,"Jan 17, 2025 - Jan 17, 2027 ",SAR 900,Domestic Worker,"The job carried out by the migrant workers in the kingdom of Saudi Arabia assigned in this category is basically house cores, taking care of children, taking care of elderly people or handicapped if available for the period of two years on a salary of 900 Saudi riyals .","The job carried out by the migrant workers in the kingdom of Saudi Arabia assigned in this category is basically house cores, taking care of children, taking care of elderly people or handicapped if available for the period of two years on a salary of 900 Saudi riyals .						","21 February, 2023",+256-700-265062,False
OZAZ RECRUITMENT SERVICES UGANDA LIMITED,https://eemis.mglsd.go.ug/companies/OZAZRECRUITMENTSERVICESUGANDALIMITED_8269656,MUTESA 1 ROAD,+256-753-520685,"21 Feb, 2023 - 31 Mar, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1174_1669291804.png,OZAZ RECRUITMENT SERVICES UGANDA LIMITED,E23020010,21 February 2023,31 March 2025,"(' P.O.BOX 26866 KAMPALA, UGANDA', 'Kampala, Uganda ')", +256-753-520685 , ozazrecruitment@gmail.com ,True,HOUSE MAIDS,./jobs?id=6631,Uganda,"Posted : 17 Jan, 2025","Deadline : 14 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6631,HOUSE MAIDS,OZAZ RECRUITMENT SERVICES UGANDA LIMITED,Saudi Arabia,"Jan 17, 2025 - Jan 17, 2027 ",SAR 900,Domestic Worker,"The job carried out by the migrant workers in the kingdom of Saudi Arabia assigned in this category is basically house cores, taking care of children, taking care of elderly people or handicapped if available for the period of two years on a salary of 900 Saudi riyals .","The job carried out by the migrant workers in the kingdom of Saudi Arabia assigned in this category is basically house cores, taking care of children, taking care of elderly people or handicapped if available for the period of two years on a salary of 900 Saudi riyals .						","21 February, 2023",+256-700-265062,False
PEAK LABOUR GIANTS LIMITED,https://eemis.mglsd.go.ug/companies/PeakLabourGiantsLimited_13500000,Kulambiro Kisasi Road,+256-701-588214,"17 May, 2024 - 16 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1500_1650369075.png,PEAK LABOUR GIANTS LIMITED,E24050013,17 May 2024,16 May 2026,"(' P.O.BOX 106706 KAMPALA', 'Kampala, Uganda ')", +256-701-588214 , peaklabourgiants@gmail.com ,True,HOUSE MAIDS,./jobs?id=6621,Saudi Arabia,"10 Jan, 2025 - 10 Jan, 2027","Deadline : 07 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6621,HOUSE MAIDS,Peak Labour Giants Limited,Saudi Arabia,"Jan 10, 2025 - Jan 10, 2027 ",SAR 900,Domestic Worker,"DOMESTIC SERVICE WORKER(HOUSE MAID) EXPECTED TO OFFER HOUSEHOLD SERVICES HAND IN HAND WITH OTHER FAMILY MEMBERS SUCH AS CLEANING, COOKING,HOUSE KEEPING AND BABY SITTING","DOMESTIC SERVICE WORKER(HOUSE MAID) EXPECTED TO OFFER HOUSEHOLD SERVICES HAND IN HAND WITH OTHER FAMILY MEMBERS SUCH AS CLEANING, COOKING,HOUSE KEEPING AND BABY SITTING						","17 May, 2024",+256-701-588214,False
PEAK LABOUR GIANTS LIMITED,https://eemis.mglsd.go.ug/companies/PeakLabourGiantsLimited_13500000,Kulambiro Kisasi Road,+256-701-588214,"17 May, 2024 - 16 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1500_1650369075.png,PEAK LABOUR GIANTS LIMITED,E24050013,17 May 2024,16 May 2026,"(' P.O.BOX 106706 KAMPALA', 'Kampala, Uganda ')", +256-701-588214 , peaklabourgiants@gmail.com ,True,HOUSE MAIDS,./jobs?id=6621,Uganda,"Posted : 10 Jan, 2025","Deadline : 07 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6621,HOUSE MAIDS,Peak Labour Giants Limited,Saudi Arabia,"Jan 10, 2025 - Jan 10, 2027 ",SAR 900,Domestic Worker,"DOMESTIC SERVICE WORKER(HOUSE MAID) EXPECTED TO OFFER HOUSEHOLD SERVICES HAND IN HAND WITH OTHER FAMILY MEMBERS SUCH AS CLEANING, COOKING,HOUSE KEEPING AND BABY SITTING","DOMESTIC SERVICE WORKER(HOUSE MAID) EXPECTED TO OFFER HOUSEHOLD SERVICES HAND IN HAND WITH OTHER FAMILY MEMBERS SUCH AS CLEANING, COOKING,HOUSE KEEPING AND BABY SITTING						","17 May, 2024",+256-701-588214,False
PEAK LABOUR GIANTS LIMITED,https://eemis.mglsd.go.ug/companies/PeakLabourGiantsLimited_13500000,Kulambiro Kisasi Road,+256-701-588214,"17 May, 2024 - 16 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1500_1650369075.png,PEAK LABOUR GIANTS LIMITED,E24050013,17 May 2024,16 May 2026,"(' P.O.BOX 106706 KAMPALA', 'Kampala, Uganda ')", +256-701-588214 , peaklabourgiants@gmail.com ,True,HOUSEMAID,./jobs?id=6632,Saudi Arabia,"20 Jan, 2025 - 20 Jan, 2027","Deadline : 14 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6632,HOUSEMAID,Peak Labour Giants Limited,Saudi Arabia,"Jan 20, 2025 - Jan 20, 2027 ",SAR 900,Domestic Worker,"DOMESTIC WORKERS OR HOUSEMAIDS ARE THE PERSONS ENGAGED IN DOMESTIC WORK WITHIN AN EMPLOYMENT RELATIONSHIP.” DOMESTIC WORK IS DEFINED AS “WORK PERFORMED IN OR FOR A HOUSEHOLD OR HOUSEHOLDS.” THE WORK MAY INCLUDE CLEANING, COOKING, WASHING AND IRONING, TAKING CARE OF CHILDREN, ELDERLY OR SICK MEMBERS OF A FAMILY, AS WELL AS HOUSEHOLD PETS, GARDENING AND GUARDING THE HOUSE WHEN EMPLOYERS ARE NOT AROUND. THIS IS A FULL TIME WORK WHICH REQUIRES STAYING IN THE RESIDENCE OF EMPLOYER UNTIL THE PERIOD OF WORKING CONTRACT ENDS. ","DOMESTIC WORKERS OR HOUSEMAIDS ARE THE PERSONS ENGAGED IN DOMESTIC WORK WITHIN AN EMPLOYMENT RELATIONSHIP.” DOMESTIC WORK IS DEFINED AS “WORK PERFORMED IN OR FOR A HOUSEHOLD OR HOUSEHOLDS.” THE WORK MAY INCLUDE CLEANING, COOKING, WASHING AND IRONING, TAKING CARE OF CHILDREN, ELDERLY OR SICK MEMBERS OF A FAMILY, AS WELL AS HOUSEHOLD PETS, GARDENING AND GUARDING THE HOUSE WHEN EMPLOYERS ARE NOT AROUND. THIS IS A FULL TIME WORK WHICH REQUIRES STAYING IN THE RESIDENCE OF EMPLOYER UNTIL THE PERIOD OF WORKING CONTRACT ENDS. 						","17 May, 2024",+256-701-588214,False
PEAK LABOUR GIANTS LIMITED,https://eemis.mglsd.go.ug/companies/PeakLabourGiantsLimited_13500000,Kulambiro Kisasi Road,+256-701-588214,"17 May, 2024 - 16 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1500_1650369075.png,PEAK LABOUR GIANTS LIMITED,E24050013,17 May 2024,16 May 2026,"(' P.O.BOX 106706 KAMPALA', 'Kampala, Uganda ')", +256-701-588214 , peaklabourgiants@gmail.com ,True,HOUSEMAID,./jobs?id=6632,Uganda,"Posted : 20 Jan, 2025","Deadline : 14 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6632,HOUSEMAID,Peak Labour Giants Limited,Saudi Arabia,"Jan 20, 2025 - Jan 20, 2027 ",SAR 900,Domestic Worker,"DOMESTIC WORKERS OR HOUSEMAIDS ARE THE PERSONS ENGAGED IN DOMESTIC WORK WITHIN AN EMPLOYMENT RELATIONSHIP.” DOMESTIC WORK IS DEFINED AS “WORK PERFORMED IN OR FOR A HOUSEHOLD OR HOUSEHOLDS.” THE WORK MAY INCLUDE CLEANING, COOKING, WASHING AND IRONING, TAKING CARE OF CHILDREN, ELDERLY OR SICK MEMBERS OF A FAMILY, AS WELL AS HOUSEHOLD PETS, GARDENING AND GUARDING THE HOUSE WHEN EMPLOYERS ARE NOT AROUND. THIS IS A FULL TIME WORK WHICH REQUIRES STAYING IN THE RESIDENCE OF EMPLOYER UNTIL THE PERIOD OF WORKING CONTRACT ENDS. ","DOMESTIC WORKERS OR HOUSEMAIDS ARE THE PERSONS ENGAGED IN DOMESTIC WORK WITHIN AN EMPLOYMENT RELATIONSHIP.” DOMESTIC WORK IS DEFINED AS “WORK PERFORMED IN OR FOR A HOUSEHOLD OR HOUSEHOLDS.” THE WORK MAY INCLUDE CLEANING, COOKING, WASHING AND IRONING, TAKING CARE OF CHILDREN, ELDERLY OR SICK MEMBERS OF A FAMILY, AS WELL AS HOUSEHOLD PETS, GARDENING AND GUARDING THE HOUSE WHEN EMPLOYERS ARE NOT AROUND. THIS IS A FULL TIME WORK WHICH REQUIRES STAYING IN THE RESIDENCE OF EMPLOYER UNTIL THE PERIOD OF WORKING CONTRACT ENDS. 						","17 May, 2024",+256-701-588214,False
