company_name,company_link,company_location_companiespage,company_phone,company_calendar,logo_link,company_name_copg,Licence No :,Start Date :,Expiry Date :,Address :,Phone :,Email :,active_company
KHALEEJ AGENGIES LIMITED,https://eemis.mglsd.go.ug/companies/KHALEEJAGENGIESLIMITED_11616,"Block 5218, Plot 265",+256-781-044760,"11 Jun, 2023 - 10 Jun, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_44_1577183685.jpg,KHALEEJ AGENGIES LIMITED,E23060005,11 June 2023,10 June 2025,"(' P.O Box 433, JINJA', 'Wakiso, Uganda ')", +256-781-044760 , khaleejagencies@gmail.com ,True
KHM INTERNATIONAL CONSULTANTS LIMITED,https://eemis.mglsd.go.ug/companies/KHMINTERNATIONALCONSULTANTSLIMITED_24,"KIBUGA BLOCK, OFF BALINTUNA NABULAGALA ROAD",+256-752-000777,"22 Mar, 2024 - 21 Mar, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2_1705916152.jpg,KHM INTERNATIONAL CONSULTANTS LIMITED,E24030010,22 March 2024,21 March 2026,"(' 72943, KAMPALA-UGANDA', 'Kampala, Uganda ')", +256-752-000777 , info.khmint@gmail.com ,True
KHUBARA ALSATAH FOR RECRUITMENT,https://eemis.mglsd.go.ug/companies/KHUBARAALSATAHFORRECRUITMENT_19483224,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-559-699631,"24 Dec, 2023 - 24 Dec, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1802_1690920623.jpeg,KHUBARA ALSATAH FOR RECRUITMENT,SA23120012,24 December 2023,24 December 2025,"(' P.O Box ', 'Riyadh, Saudi Arabia ')", +966-559-699631 , ALAMMAJB@HOTMAIL.COM ,True
KING'S LAND AGENCY LIMITED,https://eemis.mglsd.go.ug/companies/KINGSLANDAGENCYLIMITED_357216,"Entebbe Municipality, Uganda",+256-782-700764,"23 May, 2023 - 22 May, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_244_1615382762.jpg,KING'S LAND AGENCY LIMITED,E23050032,23 May 2023,22 May 2025,"(' P.O BOX 10236, KAMPALA', 'Wakiso, Uganda ')", +256-782-700764 , kingslandagency@gmail.com ,True
KLEEJA INTERNATIONAL LIMITED,https://eemis.mglsd.go.ug/companies/KLEEJAINTERNATIONALLIMITED_501126,"Plot 190 Old Kira Road, Ntinda",+256-785-102957,"23 May, 2023 - 22 May, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_289_1613482833.jpg,KLEEJA INTERNATIONAL LIMITED,E23050028,23 May 2023,22 May 2025,"(' p.o box 4268,kampala', 'Kampala, Uganda ')", +256-785-102957 , kleeja4444@gmail.com ,True
KRYSTAL RECRUITERS (U) LTD,https://eemis.mglsd.go.ug/companies/KRYSTALRECRUITERSULTD_4183350,34600 KAMPALA,+256-773-128543,"25 Jul, 2024 - 24 Jul, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_835_1650373676.jpg,KRYSTAL RECRUITERS (U) LTD,E24070018,25 July 2024,24 July 2026,"(' 34600, Kampala', 'Kampala, Uganda ')", +256-773-128543 , krystalrecruitersuganda@gmail.com ,True
LABOUR FRONTIERS INTERNATIONAL LIMITED,https://eemis.mglsd.go.ug/companies/LABOURFRONTIERSINTERNATIONALLIMITED_60000,"MUGWANYA ROAD, PLOT 640, RUBAGA",+256-758-191640,"23 Aug, 2024 - 22 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/logo_1001596791112159.jpg,LABOUR FRONTIERS INTERNATIONAL LIMITED,E24080039,23 August 2024,22 August 2026,"(' 74840 KAMPALA', 'Kampala, Uganda ')", +256-758-191640 , labourfrontiers2017@gmail.com ,True
LABOUR WORLD CONNECT LIMITED,https://eemis.mglsd.go.ug/companies/LABOURWORLDCONNECTLIMITED_26136,VALLEY ROAD PLOT 585,+256-774-941495,"29 Apr, 2024 - 28 Apr, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_66_1645267430.jpg,LABOUR WORLD CONNECT LIMITED,E24040017,29 April 2024,28 April 2026,"(' P.O Box 201055', 'Kampala, Uganda ')", +256-774-941495 , labourworldconnect@gmail.com ,True
LABOUR WORTH INTERNATIONAL JOB AGENCY LIMITED,https://eemis.mglsd.go.ug/companies/LABOURWORTHINTERNATIONALJOBAGENCYLIMITED_487350,KISAASI SSEBAGALA STAGE OFF KADU ROAD,+256-772-577833,"12 Jan, 2024 - 11 Jan, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_285_1625904696.jpg,LABOUR WORTH INTERNATIONAL JOB AGENCY LIMITED,E24010008,12 January 2024,11 January 2026,"(' P.O BOX 132593,kampala', 'Kampala, Uganda ')", +256-772-577833 , labourworth@gmail.com ,True
LAHDAH SHOROUQ RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/LahdahShorouqRecruitmentOffice_18839904,ALRIYADH,+966-112-699980,"25 Jan, 2023 - 25 Jan, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1772_1664783873.jpeg,LAHDAH SHOROUQ RECRUITMENT OFFICE,SA1015,25 January 2023,25 January 2025,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-112-699980 , lahzatshrouk@gmail.com ,False
LEGACY RECRUITMENT AGENCY  LTD,https://eemis.mglsd.go.ug/companies/LEGACYRECRUITMENTAGENCYLTD_5952096,"KYADONDO BLOCK 220, PLOT 108",+256-704-628120,"19 Jun, 2024 - 18 Jun, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_996_1645611640.jpg,LEGACY RECRUITMENT AGENCY  LTD,E24060008,19 June 2024,18 June 2026,"(' P.O Box 104811', 'Kampala, Uganda ')", +256-704-628120 , legacyrecruitmentagencyltd@gmail.com ,True
LEGIT RECRUITMENT CONSULTANTS LTD,https://eemis.mglsd.go.ug/companies/LEGITRECRUITMENTCONSULTANTSLTD_8340246,MUTUNDWE,+256-700-438623,"23 Aug, 2024 - 22 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1179_1652879478.jpeg,LEGIT RECRUITMENT CONSULTANTS LTD,E24080038,23 August 2024,22 August 2026,"(' P.O.BOX 107813 KAMPALA UGANDA', 'Kampala, Uganda ')", +256-700-438623 , legitrecruitmentconsultants@gmail.com ,True
LINFORD CONSULTANTS LTD,https://eemis.mglsd.go.ug/companies/LINFORDCONSULTANTSLTD_5762400,NAJJANANKUMBI II,+256756842109,"18 Nov, 2024 - 17 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_980_1654169279.jpg,LINFORD CONSULTANTS LTD,E24110014,18 November 2024,17 November 2026,"(' P.O.BOX 106783 KAMPALA UGANDA', 'Kampala, Uganda ')", +256756842109 , info.linfordconsultantsltd@gmail.com ,True
M.MED RECRUITMENT AGENCY LIMITED,https://eemis.mglsd.go.ug/companies/MMEDRECRUITMENTAGENCYLIMITED_4827654,104975,+256-705-906935,"04 Apr, 2023 - 03 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_897_1674504049.jpeg,M.MED RECRUITMENT AGENCY LIMITED,E23040007,04 April 2023,03 April 2025,"(' P.O Box 104975', 'Kampala, Uganda ')", +256-705-906935 , admin@mmedrecruitment.com ,False
MACRO MANPOWER LIMITED,https://eemis.mglsd.go.ug/companies/MACROMANPOWERLIMITED_93750,"Chorley Crescent, Kampala, Uganda",+256-741-655555,"06 Dec, 2024 - 05 Dec, 2026",https://eemis.mglsd.go.ug/assets/images/brands/logo_1251585824804185.jpg,MACRO MANPOWER LIMITED,E24120003,06 December 2024,05 December 2026,"(' P.O BOX 40231, KAMPALA', 'Kampala, Uganda ')", +256-741-655555 , mmanpower@gmail.com ,True
MADAR ALMUTAHIDAH,https://eemis.mglsd.go.ug/companies/MADARALMUTAHIDAH_28776600,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-568-881434,"25 May, 2024 - 25 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2190_1706716284.png,MADAR ALMUTAHIDAH,SA24050022,25 May 2024,25 May 2026,"(' P.O Box ', 'Tabuk, Saudi Arabia ')", +966-568-881434 , mohamed_omrani@yahoo.com ,True
MADAR QARAT RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/MADARQARATRECRUITMENTOFFICE_32322246,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-566-157989,"25 Nov, 2024 - 24 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2321_1727791990.jpeg,MADAR QARAT RECRUITMENT OFFICE,SA24110029,25 November 2024,24 November 2026,"(' P.O Box ', ""'Asir, Saudi Arabia "")", +966-566-157989 , madarqarat@gmail.com ,True
MADAR QARAT RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/MADARQARATRECRUITMENTOFFICE_32322246,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-566-157989,"Nov 25, 2024 - Nov 24, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2321_1727791990.jpeg,MADAR QARAT RECRUITMENT OFFICE,SA24110029,25 November 2024,24 November 2026,"(' P.O Box ', ""'Asir, Saudi Arabia "")", +966-566-157989 , madarqarat@gmail.com ,False
MAFAZ RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/MafazRecruitmentOffice_21183846,King Fahad District,+966-536-113595,"25 Jan, 2023 - 25 Jan, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1879_1666112717.jpg,MAFAZ RECRUITMENT OFFICE,SA290,25 January 2023,25 January 2025,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-536-113595 , cs.manager@mafaz.sa ,False
MAGHRIB AGENCIES LTD,https://eemis.mglsd.go.ug/companies/MAGHRIBAGENCIESLTD_6534,"BUSABALA ROAD UPET STAGE , KAMPALA -UGANDA",+256-772-515462,"25 Oct, 2023 - 24 Oct, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_33_1692629468.jpeg,MAGHRIB AGENCIES LTD,E23100011,25 October 2023,24 October 2025,"(' P.O Box 26969', 'Kampala, Uganda ')", +256-772-515462 , maghribagenciesltd@gmail.com ,True
MAHAD HUMAN RESOURCES CONSULTANCY SOLE PROPRIETORSHIP LLC,https://eemis.mglsd.go.ug/companies/MahadHumanResourcesConsultancySoleProprietorshipLLC_29944536,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+971-568-389875,"27 May, 2024 - 27 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2234_1711188367.jpg,MAHAD HUMAN RESOURCES CONSULTANCY SOLE PROPRIETORSHIP LLC,AE24050025,27 May 2024,27 May 2026,"(' P.O Box ', 'United Arab Emirates ')", +971-568-389875 , mahadhrc@gmail.com ,True
MAHARAT RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/MAHARATRECRUITMENTOFFICE_33502614,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-540-001750,"Mar 02, 2025 - Mar 01, 2027",https://eemis.mglsd.go.ug/assets/images/brands/comp_2363_1734867253.jpg,MAHARAT RECRUITMENT OFFICE,SA25030001,02 March 2025,01 March 2027,"(' P.O Box ', 'Riyadh, Saudi Arabia ')", +966-540-001750 , maharat.rec@gmail.com ,True
MAHAT AUTHORITIES LTD,https://eemis.mglsd.go.ug/companies/MAHATAUTHORITIESLTD_1172184,LUNGUJJA WAKALIGA ZONE 7,+256-772-176752,"17 May, 2024 - 16 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_442_1702037370.jpeg,MAHAT AUTHORITIES LTD,E24050010,17 May 2024,16 May 2026,"(' P.O.BOX 72153 KAMPALA, UGANDA', 'Kampala, Uganda ')", +256-772-176752 , mahatbusiness@gmail.com ,True
MALISU APOLLO INVESTMENTS LTD,https://eemis.mglsd.go.ug/companies/MALISUAPOLLOINVESTMENTSLTD_2166,NAKAWA-MTAC,+256-773-001186,"14 Mar, 2024 - 13 Mar, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_19_1567761956.jpg,MALISU APOLLO INVESTMENTS LTD,E24030008,14 March 2024,13 March 2026,"(' P.O BOX 86, KAMPALA', 'Kampala, Uganda ')", +256-773-001186 , malisuapolloinvestmentsltd@gmail.com ,True
MANARAT HAJER RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/ManaratHajerRecruitmentOffice_27042774,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-543-993339,"06 Dec, 2023 - 06 Dec, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_2123_1697486920.jpeg,MANARAT HAJER RECRUITMENT OFFICE,SA23120005,06 December 2023,06 December 2025,"(' P.O Box ', 'Ash Sharqiyah (Eastern Pr, Saudi Arabia ')", +966-543-993339 , manaratalhasa@gmail.com ,True
MANPOWER HOLDING (U) LTD,https://eemis.mglsd.go.ug/companies/MANPOWERHOLDINGULTD_3312294,SIR APPOLO ROAD,+256-702-740970,"25 Oct, 2023 - 24 Oct, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_743_1690965221.png,MANPOWER HOLDING (U) LTD,E23100012,25 October 2023,24 October 2025,"(' P.O BOX 9567', 'Kampala, Uganda ')", +256-702-740970 , ywaswa@gmail.com ,True
MARAJ RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/MarajRecruitmentOffice_7566774,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-554-343935,"06 Oct, 2024 - 05 Oct, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1123_1653904072.jpeg,MARAJ RECRUITMENT OFFICE,SA24100001,06 October 2024,05 October 2026,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-554-343935 , maraj.com.sa@gmail.com ,True
MARHABA RECRUITMENT AGENCY,https://eemis.mglsd.go.ug/companies/MarhabaRecruitmentAgency_773286,"Tank Road, Zone 5, Luzira",+256-783-015925,"02 Feb, 2024 - 01 Feb, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_359_1698315722.jpg,MARHABA RECRUITMENT AGENCY,E24020004,02 February 2024,01 February 2026,"(' P.O Box 111373', 'Kampala, Uganda ')", +256-783-015925 , hellenmarhaba@gmail.com ,True
MARIBA AGENCIES LIMITED,https://eemis.mglsd.go.ug/companies/MARIBAAGENCIESLIMITED_216,"MUYENGA BUKASA ROAD, MATOVU CLOSE",+256-701-413019,"29 Apr, 2024 - 28 Apr, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_6_1573484677.png,MARIBA AGENCIES LIMITED,E24040021,29 April 2024,28 April 2026,"(' P.O Box 12294', 'Kampala, Uganda ')", +256-701-413019 , maribaagencies@gmail.com ,True
MARPHIE INTERNATIONAL RECRUITMENT AGENCY LIMITED,https://eemis.mglsd.go.ug/companies/MARPHIEINTERNATIONALRECRUITMENTAGENCYLIMITED_62424,"PLOT 22 KIGOOWA ROAD, NTINDA",+256-772-647799,"08 Aug, 2024 - 07 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/logo_1021632214202161.jpg,MARPHIE INTERNATIONAL RECRUITMENT AGENCY LIMITED,E24080012,08 August 2024,07 August 2026,"(' P.O BOX 1437', 'Kampala, Uganda ')", +256-772-647799 , marphieintra@gmail.com ,True
MASADER RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/masaderrecruitmentoffice_29198616,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-508-509175,"23 Jan, 2024 - 23 Jan, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2206_1705313980.jpg,MASADER RECRUITMENT OFFICE,SA24010017,23 January 2024,23 January 2026,"(' P.O Box ', 'Riyadh, Saudi Arabia ')", +966-508-509175 , ahmedfouad.112006@gmail.com ,True
MASAR ALENJAZ RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/MASARALENJAZRECRUITMENTOFFICE_19569816,YARMOUK DAMMAM ROAD 2213,+966-920-023466,"07 May, 2023 - 07 May, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1806_1664690059.jpeg,MASAR ALENJAZ RECRUITMENT OFFICE,SA1035,07 May 2023,07 May 2025,"(' P.O Box ', 'Riyadh, Saudi Arabia ')", +966-920-023466 , otimderick@gmail.com ,True
MASH GLOBAL LINKAGES LIMITED,https://eemis.mglsd.go.ug/companies/MASHGLOBALLINKAGESLIMITED_26033334,NTINDA,+256-774-399896,"02 Feb, 2024 - 01 Feb, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2083_1700483517.jpg,MASH GLOBAL LINKAGES LIMITED,E24020003,02 February 2024,01 February 2026,"(' P.O Box 800558', 'Kampala, Uganda ')", +256-774-399896 , mashgloballinkagesltd@gmail.com ,True
MASO RECRUITMENT AGENCY LTD,https://eemis.mglsd.go.ug/companies/MASORECRUITMENTAGENCYLTD_15245016,256 772835582,+256-751-835582,"13 Sep, 2024 - 12 Sep, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1594_1722602364.jpg,MASO RECRUITMENT AGENCY LTD,E24090018,13 September 2024,12 September 2026,"(' P.O Box ', 'Kampala, Uganda ')", +256-751-835582 , masorecruitment2@gmail.com ,True
MAWARID MANPOWER COMPANY,https://eemis.mglsd.go.ug/companies/mawaridmanpowercompany_17544600,al riyad,+966-552-525460,"30 Jul, 2023 - 30 Jul, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1710_1669630738.jpg,MAWARID MANPOWER COMPANY,SA003,30 July 2023,30 July 2025,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-552-525460 , f.alanzi@mawarid.com.sa ,True
MAXIMUS EXPEDITIONS LTD,https://eemis.mglsd.go.ug/companies/MAXIMUSEXPEDITIONSLTD_701784,Ntinda - Kisaasi Road,+256-709-013099,"31 May, 2024 - 30 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_342_1711519982.jpeg,MAXIMUS EXPEDITIONS LTD,E24050031,31 May 2024,30 May 2026,"(' P.O BOX, 6624 KAMPALA', 'Kampala, Uganda ')", +256-709-013099 , maximusexpeditions@gmail.com ,True
MAYAR ALMAJED RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/MayarAlmajedRecruitmentOffice_3483864,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-544-325222,"23 Oct, 2024 - 23 Oct, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_762_1636386067.png,MAYAR ALMAJED RECRUITMENT OFFICE,SA24100013,23 October 2024,23 October 2026,"(' P.O Box ', 'Najran, Saudi Arabia ')", +966-544-325222 , Mayaralmajed@gmail.com ,True
MEHAN HUMAN RESOURCES COMPANY,https://eemis.mglsd.go.ug/companies/MEHANHUMANRESOURCESCOMPANY_33106806,"Al khobar Dammam, Saudi Arabia",+996-539-115211,"Dec 11, 2024 - Dec 11, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2349_1732456623.png,MEHAN HUMAN RESOURCES COMPANY,SA24120010,11 December 2024,11 December 2026,"(' P.O Box ', 'Eastern Province, Saudi Arabia ')", +996-539-115211 , rec@mehan.sa ,True
MELLITHUR INTERNATIONAL AGENCY LTD,https://eemis.mglsd.go.ug/companies/MELLITHURINTERNATIONALAGENCYLTD_26058336,MUTUNGO P.O.BOX 134605,+256-779-831403,"28 Oct, 2024 - 27 Oct, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2084_1724774506.png,MELLITHUR INTERNATIONAL AGENCY LTD,E24100016,28 October 2024,27 October 2026,"(' P.O.BOX 134605', 'Kampala, Uganda ')", +256-779-831403 , info@mellithuragency.com ,True
MEREK INVESTMENTS -SMC LTD,https://eemis.mglsd.go.ug/companies/MEREKINVESTMENTS-SMCLTD_13142400,106351,+256-782-622608,"04 Apr, 2023 - 03 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1480_1673431974.jpg,MEREK INVESTMENTS -SMC LTD,E23040006,04 April 2023,03 April 2025,"(' P.O BOX 106351 KAMPALA', 'Kampala, Uganda ')", +256-782-622608 , merekinvestmentssmsltd@gmail.com ,False
MHOR ALKHADMAT RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/MHORALKHADMATRECRUITMENTOFFICE_27221400,"https://www.google.com/maps/place/PPVX%2BH29,+Al+Quds,+Riyadh+13214/@24.7439125,46.7476094,17z/data=!3m1!4b1!4m5!3m4!1s0x3e2f01f3325673d7:0x701f7f2af551e40e!8m2!3d24.7439125!4d46.7476094?entry=ttu&g_ep=EgoyMDI0MDkwMi4xIKXMDSoASAFQAw%3D%3D",+966-559-945585,"05 Sep, 2024 - 04 Sep, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2130_1724151423.jpg,MHOR ALKHADMAT RECRUITMENT OFFICE,SA24090011,05 September 2024,04 September 2026,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-559-945585 , MHWR1991@GMAIL.COM ,True
MIGADDE INTERNATIONAL LTD,https://eemis.mglsd.go.ug/companies/MIGADDEINTERNATIONALLTD_372006,73654,+256-706-212748,"11 Jun, 2023 - 10 Jun, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_249_1610103743.png,MIGADDE INTERNATIONAL LTD,E23060004,11 June 2023,10 June 2025,"(' P.O Box 73654', 'Kampala, Uganda ')", +256-706-212748 , migaddeinternationalltd@gmail.com ,True
MIGRATION SOLUTION LIMITED,https://eemis.mglsd.go.ug/companies/MIGRATIONSOLUTIONLIMITED_424536,NEXT TO NAMIREMBE COURTS APARTMENT,+256-779-832864,"14 Mar, 2024 - 13 Mar, 2026",https://eemis.mglsd.go.ug/assets/images/brands/logo_2661554796529514.jpg,MIGRATION SOLUTION LIMITED,E24030006,14 March 2024,13 March 2026,"(' P.O Box 12416', 'Kampala, Uganda ')", +256-779-832864 , migration.s.ltd@gmail.com ,True
MILES HUMAN RESOURCE CONSULTANANCY LLC,https://eemis.mglsd.go.ug/companies/MILESHUMANRESOURCECONSULTANANCYLLC_26864736,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+971-545-123084,"04 Jan, 2024 - 04 Jan, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2116_1702630459.jpg,MILES HUMAN RESOURCE CONSULTANANCY LLC,AE24010005,04 January 2024,04 January 2026,"(' P.O Box ', 'Abu Zaby, United Arab Emirates ')", +971-545-123084 , info@mileshr.ae ,True
MILLENIUM LINK LTD,https://eemis.mglsd.go.ug/companies/MILLENIUMLINKLTD_4345206,WAKALIGA RUBAGA DIVISION,+256703427797,"02 Jul, 2024 - 01 Jul, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_851_1651648799.png,MILLENIUM LINK LTD,E24070001,02 July 2024,01 July 2026,"(' P.O BOX 104606 KAMPALA UGANDA', 'Kampala, Uganda ')", +256703427797 , milleniumlink196@gmail.com ,True
MIREMBE RECRUITMENT CO. LTD,https://eemis.mglsd.go.ug/companies/MIREMBERECRUITMENTCOLTD_10757526,AT BUYE (MIREMBE HOUSE) ALONG OLD KIRA ROAD (MAMA WA AFRICA CLOSE),+256-759-928917,"13 Sep, 2024 - 12 Sep, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1339_1648566382.jpg,MIREMBE RECRUITMENT CO. LTD,E24090016,13 September 2024,12 September 2026,"(' P.O.BOX 108242, KAMPALA', 'Kampala, Uganda ')", +256-759-928917 , miremberecruitment@gmail.com ,True
MKE RECRUITMENT AGENCY LIMITED,https://eemis.mglsd.go.ug/companies/MKERECRUITMENTAGENCYLIMITED_15206784,RUBAGA,+256-754-281937,"18 Apr, 2023 - 17 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1592_1676882921.jpg,MKE RECRUITMENT AGENCY LIMITED,E23040014,18 April 2023,17 April 2025,"(' P.O.BOX 109074 KAMPALA, UGANDA', 'Kampala, Uganda ')", +256-754-281937 , mkerecruitmentagency22@gmail.com ,True
MKR CONSULT LTD,https://eemis.mglsd.go.ug/companies/MKRCONSULTLTD_4520544,+256772848525,+256-039-356375,"23 Aug, 2024 - 22 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_868_1651660366.jpeg,MKR CONSULT LTD,E24080035,23 August 2024,22 August 2026,"(' P.O Box 107997', 'Kampala, Uganda ')", +256-039-356375 , mkrconsultltd56@gmail.com ,True
MOBARAK ZAMEL ALSHAMMARI RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/MobarakZamelAlshammariRecruitmentOffice_9450150,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-016-543688,"25 May, 2024 - 25 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1255_1644339377.jpg,MOBARAK ZAMEL ALSHAMMARI RECRUITMENT OFFICE,SA24050023,25 May 2024,25 May 2026,"(' P.O Box ', ""Ha'il, Saudi Arabia "")", +966-016-543688 , alrajaoffice@gmail.com ,True
MOBILE LABOUR INTERNATIONAL LIMITED,https://eemis.mglsd.go.ug/companies/MOBILELABOURINTERNATIONALLIMITED_8214,"UNIK HOUSE, KIREKA - NAMUGONGO RD",+256-758-328887,"28 Aug, 2023 - 27 Aug, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_37_1681977673.jpg,MOBILE LABOUR INTERNATIONAL LIMITED,E23080013,28 August 2023,27 August 2025,"(' P.O Box 33110', 'Wakiso, Uganda ')", +256-758-328887 , mobilelabour@yahoo.com ,True
MODEST RECRUITMENT CONSULTANTS LIMITED,https://eemis.mglsd.go.ug/companies/MODESTRECRUITMENTCONSULTANTSLIMITED_1348056,102016 KAMPALA,+256-774-435751,"31 May, 2024 - 30 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_474_1706807272.png,MODEST RECRUITMENT CONSULTANTS LIMITED,E24050033,31 May 2024,30 May 2026,"(' P.O Box 3346', 'Kampala, Uganda ')", +256-774-435751 , nmerciful2@gmail.com ,True
MOHAMMED ABDULAZIZ AL-RAHMAN AL-EID OFFICE FOR RECRUITMENT,https://eemis.mglsd.go.ug/companies/MohammedAbdulazizAl-RahmanAl-EidOfficeforRecruitment_8842776,https://goo.gl/maps/yFme8isTHSCjuLNj6,+966-554-477784,"04 Apr, 2023 - 04 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1214_1643558008.jpg,MOHAMMED ABDULAZIZ AL-RAHMAN AL-EID OFFICE FOR RECRUITMENT,SA229,04 April 2023,04 April 2025,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-554-477784 , aleeid@hotmail.com ,False
MOHAMMED ABDULLAH ALMELHEM RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/MohammedAbdullahAlmelhemRecruitmentOffice_29145696,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-509-422115,"01 Aug, 2024 - 31 Jul, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2204_1704904884.jpeg,MOHAMMED ABDULLAH ALMELHEM RECRUITMENT OFFICE,SA24080001,01 August 2024,31 July 2026,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-509-422115 , almelhem2030@gmail.com ,True
